COMMENT_ID,AUTHOR,DATE,CONTENT,CLASS,clean_text,pred_youtube,pred_twitter,pred_reviews,score_moyen,pred_consolidee
z12gzbzzzkvwtj5zr04cjf4q0yeztldz4ic,hazeandrymojilip hazeandrymojilip,2015 05 20t03 47 31 476000,best rap ever,0,z12gzbzzzkvwtj5zr04cjf4q0yeztldz4ic hazeandrymojilip hazeandrymojilip 2015 05 20t03 47 31 476000 best rap ever,0,2,positive,1.0,positive
z13gcjvh2naxyvshh04cjldgtpnyfrdylq40k,aubone lemieux,2015 05 20t03 15 39 925000,i lover this song,0,z13gcjvh2naxyvshh04cjldgtpnyfrdylq40k aubone lemieux 2015 05 20t03 15 39 925000 i lover this song,0,1,positive,0.6666666666666666,positive
lneadw26bfudsbyypf jwmq7b6bqqpb7bdlbhfqbu5c,m e s,nan,hey guys i know you wanna skip over this but please take a chance and check out my music i 39 m a young up and coming rapper with a big dream and i appreciate constructive critisism so please have a look thank you for your time,1,lneadw26bfudsbyypf jwmq7b6bqqpb7bdlbhfqbu5c m e s nan hey guys i know you wanna skip over this but please take a chance and check out my music i 39 m a young up and coming rapper with a big dream and i appreciate constructive critisism so please have a look thank you for your time,1,2,positive,1.3333333333333333,positive
z12njnpwmuyxzrslm22ly1awll2dufkvi,isabel flores,2015 05 20t00 49 34 070000,love your songs br supper cool br,0,z12njnpwmuyxzrslm22ly1awll2dufkvi isabel flores 2015 05 20t00 49 34 070000 love your songs br supper cool br,0,2,positive,1.0,positive
z13osfmj5m2kj1cb504cjrdbyvzijtu4gtk0k,harl bever,2015 05 19t23 23 30 286000,i like the music but is anyone listening to the lyrics,0,z13osfmj5m2kj1cb504cjrdbyvzijtu4gtk0k harl bever 2015 05 19t23 23 30 286000 i like the music but is anyone listening to the lyrics,0,0,positive,0.3333333333333333,positive
lneadw26bfs2eqd05l j9wvmiblcclqlnm0juqsb 3q,yungdreams,nan,maybe no one will probably read this but just in case you do can you put a quot thumbs up quot so others can see i just started rapping seriously type in lunden 1990 video just a simple button can help my dreams come true people will ignore this but if you don 39 t can you listen and subscribe thank you all god bless,1,lneadw26bfs2eqd05l j9wvmiblcclqlnm0juqsb 3q yungdreams nan maybe no one will probably read this but just in case you do can you put a quot thumbs up quot so others can see i just started rapping seriously type in lunden 1990 video just a simple button can help my dreams come true people will ignore this but if you don 39 t can you listen and subscribe thank you all god bless,1,0,positive,0.6666666666666666,positive
z12acz2r2qiwxtpwy04cihii5rmwefpzeao,infernogaming,2015 05 19t23 19 47 316000,d,0,z12acz2r2qiwxtpwy04cihii5rmwefpzeao infernogaming 2015 05 19t23 19 47 316000 d,0,1,positive,0.6666666666666666,positive
lneadw26bftvkpwgl4mxnaufaiznh1zwx7z qbooe5q,trey curling,nan,check out my channel for some lyricism,1,lneadw26bftvkpwgl4mxnaufaiznh1zwx7z qbooe5q trey curling nan check out my channel for some lyricism,1,1,negative,0.3333333333333333,positive
z13tjzdqhsmvvh2kr22isbsg1nmydd51v,earline craver,2015 05 19t22 35 44 690000,me and my big sister like you,0,z13tjzdqhsmvvh2kr22isbsg1nmydd51v earline craver 2015 05 19t22 35 44 690000 me and my big sister like you,0,0,positive,0.3333333333333333,positive
z12hc5yiuwr2sxml3230sxo4tofwftg1b,thefegi12,2015 05 19t22 30 57 239000,not bad,0,z12hc5yiuwr2sxml3230sxo4tofwftg1b thefegi12 2015 05 19t22 30 57 239000 not bad,0,0,negative,-0.3333333333333333,negative
z132ebdhkwbauzogm04cfzm5oqigzzlxznc0k,cristina virrueta,2015 05 19t21 51 44 586000,i love eminem lt 3,0,z132ebdhkwbauzogm04cfzm5oqigzzlxznc0k cristina virrueta 2015 05 19t21 51 44 586000 i love eminem lt 3,0,2,positive,1.0,positive
z12aczswnozdwrfnj22usfnxymiaylupi04,nataly gonz lez,2015 05 19t21 49 18 833000,she looks like megan fox xd,0,z12aczswnozdwrfnj22usfnxymiaylupi04 nataly gonz lez 2015 05 19t21 49 18 833000 she looks like megan fox xd,0,1,positive,0.6666666666666666,positive
lneadw26bfs4mo3kr9o93yalckspnemapve w ivumc,rapstarz coleman,nan,hey go to my channel check out my dongs thanks youtuber 39 s,1,lneadw26bfs4mo3kr9o93yalckspnemapve w ivumc rapstarz coleman nan hey go to my channel check out my dongs thanks youtuber 39 s,1,1,positive,1.0,positive
z12xc1aydoauenbgx04cgfkazxrpur2i52o,nicky g,2015 05 19t20 56 00 184000,is that megan fox,0,z12xc1aydoauenbgx04cgfkazxrpur2i52o nicky g 2015 05 19t20 56 00 184000 is that megan fox,0,0,positive,0.3333333333333333,positive
z125dnzbqpyqxlghe04cdxsgaxnovjvbxq00k,uday kanwar,2015 05 19t19 30 58 135000,you can not hate eminem and nirvana trust me,0,z125dnzbqpyqxlghe04cdxsgaxnovjvbxq00k uday kanwar 2015 05 19t19 30 58 135000 you can not hate eminem and nirvana trust me,0,0,negative,-0.3333333333333333,negative
z12gcfvpsr3au3vg104cdpw5rvbivre5aeg,jorge salazar,2015 05 19t18 13 35 054000,like eminen,0,z12gcfvpsr3au3vg104cdpw5rvbivre5aeg jorge salazar 2015 05 19t18 13 35 054000 like eminen,0,1,positive,0.6666666666666666,positive
lneadw26bfszrh q8nalrncot1zadc4j8zpu zppwie,stacy,nan,check out my playlist,1,lneadw26bfszrh q8nalrncot1zadc4j8zpu zppwie stacy nan check out my playlist,1,1,negative,0.3333333333333333,positive
lneadw26bfv1lz yx4 hlvx6xna0xuiumgoisxkwj3e,seven4justice,nan,media is evil please see and share w w w the farrell report net top ex uk police intelligence analyst turned whistleblower tony farrell exposes a horrific monstrous cover up perpetrated by criminals operating crimes from inside mainstream entertainment and media law firms beware protect your children these devils brutally target innocent people these are the real criminals linked to london 39 s 7 7 attacks 2005 must see and make viral also see uk column video on 31st january 2013,1,lneadw26bfv1lz yx4 hlvx6xna0xuiumgoisxkwj3e seven4justice nan media is evil please see and share w w w the farrell report net top ex uk police intelligence analyst turned whistleblower tony farrell exposes a horrific monstrous cover up perpetrated by criminals operating crimes from inside mainstream entertainment and media law firms beware protect your children these devils brutally target innocent people these are the real criminals linked to london 39 s 7 7 attacks 2005 must see and make viral also see uk column video on 31st january 2013,1,0,negative,0.0,neutral
lneadw26bfsnp4vz8wac3hocywvm83aomlyetymm5io,mccostaoficial,nan,subscribe to my channel who can,1,lneadw26bfsnp4vz8wac3hocywvm83aomlyetymm5io mccostaoficial nan subscribe to my channel who can,1,1,positive,1.0,positive
z13gxxlhyrmccf10422gdrogiwbjtfwjb04,ahmed medhat,2015 05 19t15 23 47 680000,simply rap god,0,z13gxxlhyrmccf10422gdrogiwbjtfwjb04 ahmed medhat 2015 05 19t15 23 47 680000 simply rap god,0,0,positive,0.3333333333333333,positive
z13auv44szqpddlcz22qgthjakq4jvnbw04,clirim99,2015 05 19t12 13 44 952000,is that megan fox x d,0,z13auv44szqpddlcz22qgthjakq4jvnbw04 clirim99 2015 05 19t12 13 44 952000 is that megan fox x d,0,0,positive,0.3333333333333333,positive
z13gut3rexalj5q5c04ciln54nynvjwyinw0k,sonny carter,2015 05 19t11 11 27 740000,i love this song,0,z13gut3rexalj5q5c04ciln54nynvjwyinw0k sonny carter 2015 05 19t11 11 27 740000 i love this song,0,2,positive,1.0,positive
lneadw26bftn6ys8grfhbxoazzi5newnd0njnosef84,canku alkan,nan,check out my new em cover video trailer,1,lneadw26bftn6ys8grfhbxoazzi5newnd0njnosef84 canku alkan nan check out my new em cover video trailer,1,1,positive,1.0,positive
z12eilv44ynefj2ys04cj5vhynakxbnwrdk,bat man,2015 05 19t10 33 12 247000,really good song br you know love song song,0,z12eilv44ynefj2ys04cj5vhynakxbnwrdk bat man 2015 05 19t10 33 12 247000 really good song br you know love song song,0,2,positive,1.0,positive
z12vx3kz4lq3cnsiu04cejd5bne1gxnjbqo0k,str8 royalty,2015 05 19t09 46 37 599000,eminem is the greatest artist to ever touch the mic,0,z12vx3kz4lq3cnsiu04cejd5bne1gxnjbqo0k str8 royalty 2015 05 19t09 46 37 599000 eminem is the greatest artist to ever touch the mic,0,0,positive,0.3333333333333333,positive
z12lhvxwjyzperfrk04cg13yoyjefnv5hy40k,beer beer,2015 05 19t09 42 56 560000,i love rihanna from thailand,0,z12lhvxwjyzperfrk04cg13yoyjefnv5hy40k beer beer 2015 05 19t09 42 56 560000 i love rihanna from thailand,0,2,positive,1.0,positive
z13zjp3povzzsp3xi04cgvtgwpfiy1faigo,dimitar traykov,2015 05 19t09 35 31 114000,some classsic,0,z13zjp3povzzsp3xi04cgvtgwpfiy1faigo dimitar traykov 2015 05 19t09 35 31 114000 some classsic,0,1,positive,0.6666666666666666,positive
lneadw26bfveghywztziriff9bxme jsdlxh4hijeqo,daniel ebrey,nan,sorry for the spam yall i know it s annoying but if you can spare a min please check out the new track on my channel i 39 m a upcoming uk rapper please come check out my songs u might like em if not no worries i m sorry for wastin your time even thumbs up to get more noticed will really help peace yall,1,lneadw26bfveghywztziriff9bxme jsdlxh4hijeqo daniel ebrey nan sorry for the spam yall i know it s annoying but if you can spare a min please check out the new track on my channel i 39 m a upcoming uk rapper please come check out my songs u might like em if not no worries i m sorry for wastin your time even thumbs up to get more noticed will really help peace yall,1,0,negative,0.0,neutral
z13vxnwwdxjqtlp5v04chjpw1waps5rrbqo0k,punk 0utlaw,2015 05 19t06 14 30 089000,this song is like an oreo the black part is good but the white part is better,0,z13vxnwwdxjqtlp5v04chjpw1waps5rrbqo0k punk 0utlaw 2015 05 19t06 14 30 089000 this song is like an oreo the black part is good but the white part is better,0,0,positive,0.3333333333333333,positive
z13zejcafsrodf5f522xgn0xzonselufv,daniel harding,2015 05 07t22 59 13 323000,that guy charley of lost tv show,0,z13zejcafsrodf5f522xgn0xzonselufv daniel harding 2015 05 07t22 59 13 323000 that guy charley of lost tv show,0,0,positive,0.3333333333333333,positive
lneadw26bfvjwycbuhaiky7i7l14rqxwenvvcjhwbqe,david bottenberg,nan,subscribe to my channel watch v nxk32i0hkds,1,lneadw26bfvjwycbuhaiky7i7l14rqxwenvvcjhwbqe david bottenberg nan subscribe to my channel watch v nxk32i0hkds,1,1,positive,1.0,positive
lneadw26bfsfwqbcbaekwwcssbb7ea1zrf2nbgt9nyy,ashim limbu,nan,hi im 14 year rapper support me guy and check out my channel and check out my song you might like it also follow me in twitter mcashim for follow back,1,lneadw26bfsfwqbcbaekwwcssbb7ea1zrf2nbgt9nyy ashim limbu nan hi im 14 year rapper support me guy and check out my channel and check out my song you might like it also follow me in twitter mcashim for follow back,1,1,positive,1.0,positive
z13zfhkhfzrpjhgku22ewbtj4quri3izo04,amaral shady 013,2015 05 07t22 43 51 220000,hello brazil,0,z13zfhkhfzrpjhgku22ewbtj4quri3izo04 amaral shady 013 2015 05 07t22 43 51 220000 hello brazil,0,1,positive,0.6666666666666666,positive
z12msjqximryxdfz104cjhbhtw2ld5ipsh4,sir john,2015 05 07t02 28 12 704000,eminem the best ever,0,z12msjqximryxdfz104cjhbhtw2ld5ipsh4 sir john 2015 05 07t02 28 12 704000 eminem the best ever,0,2,positive,1.0,positive
lneadw26bfvn1m3oqllcgsaxlcey emqzck9nabyaew,m e s,nan,hey guys look im aware im spamming and it pisses people off but please take a moment to check out my music im a young rapper and i love to do it and i just wanna share my music with more people just click my picture and then see if you like my stuff,1,lneadw26bfvn1m3oqllcgsaxlcey emqzck9nabyaew m e s nan hey guys look im aware im spamming and it pisses people off but please take a moment to check out my music im a young rapper and i love to do it and i just wanna share my music with more people just click my picture and then see if you like my stuff,1,0,positive,0.6666666666666666,positive
lneadw26bfv4nfg1m91sl1aq1p 2n06vweqt4vowtqc,ando nesia mc music producer,nan,do you know how sean kingston got famous why don 39 t you look it up kid before your so hard on yourself if you hit me up with a message in my inbox and subscribe i will check out your channel sounds fair to me,1,lneadw26bfv4nfg1m91sl1aq1p 2n06vweqt4vowtqc ando nesia mc music producer nan do you know how sean kingston got famous why don 39 t you look it up kid before your so hard on yourself if you hit me up with a message in my inbox and subscribe i will check out your channel sounds fair to me,1,0,positive,0.6666666666666666,positive
z12wvru4rzf5jx0wj04cgx5q1qi1w554ba0,erin williams,2015 05 06t17 19 21 193000,best song ever,0,z12wvru4rzf5jx0wj04cgx5q1qi1w554ba0 erin williams 2015 05 06t17 19 21 193000 best song ever,0,2,positive,1.0,positive
lneadw26bfsvqrsg0ecctifrin4od1tjqvnhdwcnqbi,the34104,nan,check out eminem latest track survival if u didnt,1,lneadw26bfsvqrsg0ecctifrin4od1tjqvnhdwcnqbi the34104 nan check out eminem latest track survival if u didnt,1,1,negative,0.3333333333333333,positive
lneadw26bfu3rcmyrwyp9s6wh1h9dbv3x95g1hzkab4,dany pk,nan,subscribe to my channel x please spare,1,lneadw26bfu3rcmyrwyp9s6wh1h9dbv3x95g1hzkab4 dany pk nan subscribe to my channel x please spare,1,1,positive,1.0,positive
lneadw26bfsd65dtivaeobwyiynftqqdkbek ypz3j8,smexyfriedchicken,nan,check out my videos guy hope you guys had a good laugh d,1,lneadw26bfsd65dtivaeobwyiynftqqdkbek ypz3j8 smexyfriedchicken nan check out my videos guy hope you guys had a good laugh d,1,2,positive,1.3333333333333333,positive
lneadw26bfuvs 8owklpafa6g3qhpwd8k7sbbmp3bg8,the guy that s done everything,nan,3 yrs ago i had a health scare but thankfully i m okay i realized i wasn t living life to the fullest now i m on a mission to do everything i ve always wanted to do if you found out you were going to die tomorrow would you be happy with what you ve accomplished or would you regret not doing certain things sorry for spamming i m just trying to motivate people to do the things they ve always wanted to if you re bored come see what i ve done so far almost 1000 subscribers and i just started,1,lneadw26bfuvs 8owklpafa6g3qhpwd8k7sbbmp3bg8 the guy that s done everything nan 3 yrs ago i had a health scare but thankfully i m okay i realized i wasn t living life to the fullest now i m on a mission to do everything i ve always wanted to do if you found out you were going to die tomorrow would you be happy with what you ve accomplished or would you regret not doing certain things sorry for spamming i m just trying to motivate people to do the things they ve always wanted to if you re bored come see what i ve done so far almost 1000 subscribers and i just started,0,0,positive,0.3333333333333333,positive
z12hfp2wmyuqztkw504cgblyxtbsxjuzeow0k,jesse pinkman,2015 05 06t11 42 44 601000,rihanna looks so beautiful with red hair,0,z12hfp2wmyuqztkw504cgblyxtbsxjuzeow0k jesse pinkman 2015 05 06t11 42 44 601000 rihanna looks so beautiful with red hair,0,1,positive,0.6666666666666666,positive
z13tsbc5vvn0hdozz04chjt51lq1cvris0k,gaming gaming,2015 05 06t10 56 35 972000,857 482 940 views awesome,0,z13tsbc5vvn0hdozz04chjt51lq1cvris0k gaming gaming 2015 05 06t10 56 35 972000 857 482 940 views awesome,0,2,positive,1.0,positive
z13lgffb5w3ddx1ul22qy1wxspy5cpkz504,dharma pal,2015 05 29t02 30 18 971000,nice song,0,z13lgffb5w3ddx1ul22qy1wxspy5cpkz504 dharma pal 2015 05 29t02 30 18 971000 nice song,0,1,positive,0.6666666666666666,positive
z123dbgb0mqjfxbtz22ucjc5jvzcv3ykj,tiza arellano,2015 05 29t00 14 48 748000,i love song,0,z123dbgb0mqjfxbtz22ucjc5jvzcv3ykj tiza arellano 2015 05 29t00 14 48 748000 i love song,0,2,positive,1.0,positive
z12quxxp2vutflkxv04cihggzt2azl34pms0k,pr çe âli vê d m mâ i,2015 05 28t21 00 08 607000,i love song,0,z12quxxp2vutflkxv04cihggzt2azl34pms0k pr çe âli vê d m mâ i 2015 05 28t21 00 08 607000 i love song,0,2,positive,1.0,positive
z12icv3ysqvlwth2c23eddlykyqut5z1h,eric gonzalez,2015 05 28t20 47 12 193000,860 000 000 lets make it first female to reach one billion share it and replay it,0,z12icv3ysqvlwth2c23eddlykyqut5z1h eric gonzalez 2015 05 28t20 47 12 193000 860 000 000 lets make it first female to reach one billion share it and replay it,0,1,positive,0.6666666666666666,positive
z133stly3kete3tly22petvwdpmghrlli,analena l pez,2015 05 28t17 08 29 827000,shakira is best for worldcup,0,z133stly3kete3tly22petvwdpmghrlli analena l pez 2015 05 28t17 08 29 827000 shakira is best for worldcup,0,2,positive,1.0,positive
z12myn4rltf4ejddv23mwr3piuapcbl0r,jehoiada wellington,2015 05 28t17 06 37 288000,the best world cup song ever,0,z12myn4rltf4ejddv23mwr3piuapcbl0r jehoiada wellington 2015 05 28t17 06 37 288000 the best world cup song ever,0,2,positive,1.0,positive
z135vzqy1yrjhluew23kibopnrmqsplux,kara cuthbertson,2015 05 28t15 46 42 482000,i love,0,z135vzqy1yrjhluew23kibopnrmqsplux kara cuthbertson 2015 05 28t15 46 42 482000 i love,0,2,positive,1.0,positive
z12uujnj2sifvzvav04chpypvofvexpoggg,sudheer yadav,2015 05 28t10 28 25 133000,see some more song open google and type shakira guruofmovie,1,z12uujnj2sifvzvav04chpypvofvexpoggg sudheer yadav 2015 05 28t10 28 25 133000 see some more song open google and type shakira guruofmovie,0,1,negative,0.0,neutral
z13lvh1qnma4d15sy23lyvqq5riafz52m,alex john,2015 05 28t07 44 52 614000,awesome,0,z13lvh1qnma4d15sy23lyvqq5riafz52m alex john 2015 05 28t07 44 52 614000 awesome,0,2,positive,1.0,positive
z135hlk5grfwjhmym04ced0gyzrvsn5avuw0k,nirab valobasha,2015 05 27t21 31 38 388000,i like shakira,0,z135hlk5grfwjhmym04ced0gyzrvsn5avuw0k nirab valobasha 2015 05 27t21 31 38 388000 i like shakira,0,1,positive,0.6666666666666666,positive
z121cvvqftuvuz1ld22pe3agcsepzhhtt,chelsea andrews,2015 05 27t20 43 10 162000,shakira waka waka br love this song,0,z121cvvqftuvuz1ld22pe3agcsepzhhtt chelsea andrews 2015 05 27t20 43 10 162000 shakira waka waka br love this song,0,2,positive,1.0,positive
z12uf5gatnf1dflws04cfrigrxb3zryxtwk0k,kevin sosa,2015 05 27t20 04 41 308000,why so many disliked,0,z12uf5gatnf1dflws04cfrigrxb3zryxtwk0k kevin sosa 2015 05 27t20 04 41 308000 why so many disliked,0,0,positive,0.3333333333333333,positive
z13pihfbwlv5hv4ap04ceh3hvonuhvnxueg,oldschool music,2015 05 27t19 00 57 936000,i don 39 t think this song will ever get old,0,z13pihfbwlv5hv4ap04ceh3hvonuhvnxueg oldschool music 2015 05 27t19 00 57 936000 i don 39 t think this song will ever get old,0,1,negative,0.0,neutral
z13utfk5rny3yzqtj22phlsxmtfuspbcp,stephen lister,2015 05 27t16 04 42 059000,love song,0,z13utfk5rny3yzqtj22phlsxmtfuspbcp stephen lister 2015 05 27t16 04 42 059000 love song,0,2,positive,1.0,positive
z13usjdoivinwzsoy04cgv2y0tbjs1s5xn00k,karol na hlavat,2015 05 27t14 41 43 081000,wery good,0,z13usjdoivinwzsoy04cgv2y0tbjs1s5xn00k karol na hlavat 2015 05 27t14 41 43 081000 wery good,0,1,positive,0.6666666666666666,positive
z12bhf4rzpjsvjmcw22ghd4j4qeqfthpm04,dubcedsky,2015 05 27t13 51 19 674000,every time i hear this song i think about iniesta 39 s goal against the netherlands,0,z12bhf4rzpjsvjmcw22ghd4j4qeqfthpm04 dubcedsky 2015 05 27t13 51 19 674000 every time i hear this song i think about iniesta 39 s goal against the netherlands,0,0,positive,0.3333333333333333,positive
z132i1cj3t2cedajp04cfxcqalbkfzd5fyk0k,akita hachiko,2015 05 27t13 07 33 766000,whose watching this in 2015 if so hi 5,0,z132i1cj3t2cedajp04cfxcqalbkfzd5fyk0k akita hachiko 2015 05 27t13 07 33 766000 whose watching this in 2015 if so hi 5,0,1,positive,0.6666666666666666,positive
z12aw1ah2m2vh30tb22bvl3olkbohlbid04,benjy growls,2015 05 27t09 27 26 667000,i love this song so much lt 3 br keep em 39 coming,0,z12aw1ah2m2vh30tb22bvl3olkbohlbid04 benjy growls 2015 05 27t09 27 26 667000 i love this song so much lt 3 br keep em 39 coming,0,2,positive,1.0,positive
z12cydggrzyesrklw23qwzexerqavj11e,monkey moments,2015 05 27t09 24 10 239000,i love this song thumsb up to you,0,z12cydggrzyesrklw23qwzexerqavj11e monkey moments 2015 05 27t09 24 10 239000 i love this song thumsb up to you,0,2,positive,1.0,positive
z12gddhblwz3cf3wc04cgvjajvulwxvb5lw0k,dr geetanjali sharma,2015 05 27t09 14 14 641000,waka best one,0,z12gddhblwz3cf3wc04cgvjajvulwxvb5lw0k dr geetanjali sharma 2015 05 27t09 14 14 641000 waka best one,0,2,positive,1.0,positive
z13xwz5p3xq4zxdyv04cir2ammejxj15n2c,axy665,2015 05 27t06 57 11 853000,5 years later i still love this song br axy665,0,z13xwz5p3xq4zxdyv04cir2ammejxj15n2c axy665 2015 05 27t06 57 11 853000 5 years later i still love this song br axy665,0,2,positive,1.0,positive
z135glq5fnnielbbd04cchvr2orkurdgrz40k,celma joao tomas anacuja anacuja celma joao tomas,2015 05 27t06 30 54 415000,like,0,z135glq5fnnielbbd04cchvr2orkurdgrz40k celma joao tomas anacuja anacuja celma joao tomas 2015 05 27t06 30 54 415000 like,0,1,positive,0.6666666666666666,positive
z13zjlpo2nbehxwf322gelhzwmqwgn1mt,raafat saeed,2015 05 27t04 19 29 178000,check out this playlist on youtube,1,z13zjlpo2nbehxwf322gelhzwmqwgn1mt raafat saeed 2015 05 27t04 19 29 178000 check out this playlist on youtube,1,1,negative,0.3333333333333333,positive
z12vv1hgirrhz5bh504cejjrstfkt1kq1po0k,ortiz brown,2015 05 27t02 51 25 515000,her voice sounds weird and plus she 39 s cute for a blonde,0,z12vv1hgirrhz5bh504cejjrstfkt1kq1po0k ortiz brown 2015 05 27t02 51 25 515000 her voice sounds weird and plus she 39 s cute for a blonde,0,2,negative,0.3333333333333333,positive
z12pch5bnqyxttpi004ch3b4usa1wjdg5l40k,mike the greek gamer,2015 05 26t21 42 43 953000,why there are so many dislikes this song is so awesome it sounds like we must stop be racists if i could i would like it 1 000 000 000 times,0,z12pch5bnqyxttpi004ch3b4usa1wjdg5l40k mike the greek gamer 2015 05 26t21 42 43 953000 why there are so many dislikes this song is so awesome it sounds like we must stop be racists if i could i would like it 1 000 000 000 times,0,0,positive,0.3333333333333333,positive
z12julhignjmuzlnv230yzipftzvhjzuh,aveonne walker,2015 05 26t21 36 16 925000,nice love itttttttt wurkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,0,z12julhignjmuzlnv230yzipftzvhjzuh aveonne walker 2015 05 26t21 36 16 925000 nice love itttttttt wurkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,0,2,positive,1.0,positive
z12jd30zok2te1ghh04cdphgcqmshld5ncg,miketheone42,2015 05 26t17 19 16 527000,still watching in 2015,0,z12jd30zok2te1ghh04cdphgcqmshld5ncg miketheone42 2015 05 26t17 19 16 527000 still watching in 2015,0,1,positive,0.6666666666666666,positive
z12yxbpp3rurin5wc04cf3sqmlrvwlhzgao,golden lion,2015 05 26t17 16 06 269000,shakira is my favourite singer wooooo,0,z12yxbpp3rurin5wc04cf3sqmlrvwlhzgao golden lion 2015 05 26t17 16 06 269000 shakira is my favourite singer wooooo,0,0,positive,0.3333333333333333,positive
z12yvdxizlrze1osb22xev1xyxakdphe3,coc chitthu,2015 05 26t16 45 32 708000,i remember this song,0,z12yvdxizlrze1osb22xev1xyxakdphe3 coc chitthu 2015 05 26t16 45 32 708000 i remember this song,0,1,positive,0.6666666666666666,positive
z13tv3oqtkz0exqhg04cjfgqlyrgipmou20,vuong quang,2015 05 26t14 53 14 277000,like,0,z13tv3oqtkz0exqhg04cjfgqlyrgipmou20 vuong quang 2015 05 26t14 53 14 277000 like,0,1,positive,0.6666666666666666,positive
z132xfsy4pz5uvyxh04ce50xez2ki53ysaw,ryan ramma,2015 05 26t14 39 51 793000,whose who are watching this in 2015 like,0,z132xfsy4pz5uvyxh04ce50xez2ki53ysaw ryan ramma 2015 05 26t14 39 51 793000 whose who are watching this in 2015 like,0,0,positive,0.3333333333333333,positive
z13uhhxp5nvig15yc04citszvtagwtmpqcc,terry short,2015 05 26t14 33 52 496000,support the fight for your 4th amendment right to privacy in your home stop the nsa spying on americans with the un patriot act renewal rand paul has spent 10 5 hours on the senate floor in a protest and filibuster fighting for our constitution that this nation is founded on join the fight at rand paul dot com spread the word we have someone that cares about our nation email your senators congress men and women tell them to support rand tell the news to support rand too senator rand paul was up until a href am this passed saturday morning fighting for our constitution buy postponing the vote until this week our constitution matters join rand in the fight to protect a href to privacy in your home and business senator rand paul was up until a href am this passed saturday morning fighting for our constitution buy postponing the vote until this week our constitution matters to all of us help rand protect it by joining the fright for it,1,z13uhhxp5nvig15yc04citszvtagwtmpqcc terry short 2015 05 26t14 33 52 496000 support the fight for your 4th amendment right to privacy in your home stop the nsa spying on americans with the un patriot act renewal rand paul has spent 10 5 hours on the senate floor in a protest and filibuster fighting for our constitution that this nation is founded on join the fight at rand paul dot com spread the word we have someone that cares about our nation email your senators congress men and women tell them to support rand tell the news to support rand too senator rand paul was up until a href am this passed saturday morning fighting for our constitution buy postponing the vote until this week our constitution matters join rand in the fight to protect a href to privacy in your home and business senator rand paul was up until a href am this passed saturday morning fighting for our constitution buy postponing the vote until this week our constitution matters to all of us help rand protect it by joining the fright for it,1,0,positive,0.6666666666666666,positive
z135ihwjrofccvbzu04cehzp3prte5jyccg,marko kacar,2015 05 26t09 54 10 695000,best song in world,0,z135ihwjrofccvbzu04cehzp3prte5jyccg marko kacar 2015 05 26t09 54 10 695000 best song in world,0,2,positive,1.0,positive
z12rihewvsi0fxgui23bi31bulqvfj5vk,ovidiu mitricioiu,2015 05 26t08 11 50 918000,beautiful,0,z12rihewvsi0fxgui23bi31bulqvfj5vk ovidiu mitricioiu 2015 05 26t08 11 50 918000 beautiful,0,2,positive,1.0,positive
z12wc5uotu3gz1pwd04ce1ly2vjuvxphxuk0k,agung handono susilo,2015 05 26t03 34 08 887000,good song,0,z12wc5uotu3gz1pwd04ce1ly2vjuvxphxuk0k agung handono susilo 2015 05 26t03 34 08 887000 good song,0,1,positive,0.6666666666666666,positive
z13lgjaxhnbzuxxmd22iyh24cwqqwpfiz04,nimesh nambiar,2015 05 26t03 17 53 672000,she 39 s such an awesome entertainer and pretty too lt 3 shakira,0,z13lgjaxhnbzuxxmd22iyh24cwqqwpfiz04 nimesh nambiar 2015 05 26t03 17 53 672000 she 39 s such an awesome entertainer and pretty too lt 3 shakira,0,2,positive,1.0,positive
z13gv1bxbuytgjl3o23fdr5r3kaadbbm1,,2015 05 25t23 42 49 533000,check out this video on youtube,1,z13gv1bxbuytgjl3o23fdr5r3kaadbbm1 2015 05 25t23 42 49 533000 check out this video on youtube,1,0,positive,0.6666666666666666,positive
z13vf1mwauyjgj23q22vtppxjlnihr2ro04,zcoria kelly,2015 05 25t22 43 48 266000,love this song,0,z13vf1mwauyjgj23q22vtppxjlnihr2ro04 zcoria kelly 2015 05 25t22 43 48 266000 love this song,0,2,positive,1.0,positive
z13fsxq5coffdz54p04cjxzppp3ezhhw0u40k,spider girl,2015 05 25t21 31 01 689000,love this song my soccer team made a cd for our couch with this song on it,0,z13fsxq5coffdz54p04cjxzppp3ezhhw0u40k spider girl 2015 05 25t21 31 01 689000 love this song my soccer team made a cd for our couch with this song on it,0,2,positive,1.0,positive
z12afj2p2pniy1idm23wclt4ox2wujzj004,ernest foli,2015 05 25t21 08 10 798000,fave song,0,z12afj2p2pniy1idm23wclt4ox2wujzj004 ernest foli 2015 05 25t21 08 10 798000 fave song,0,1,positive,0.6666666666666666,positive
